date,time,entidad,compra,venta
2026-05-20,2026-05-20T21:00:33Z,Cambio Extranjero,58.8,
2026-05-20,2026-05-20T21:00:33Z,Asociación Romana,58.6,
2026-05-20,2026-05-20T21:00:33Z,Taveras,58.8,59.5
2026-05-20,2026-05-20T21:00:33Z,RM,59,59.5
2026-05-20,2026-05-20T21:00:33Z,Gamelin,58.8,59.5
2026-05-20,2026-05-20T21:00:33Z,Moneycorps,58.75,59.5
2026-05-20,2026-05-20T21:00:33Z,Panora Exchange,58.9,59.5
2026-05-20,2026-05-20T21:00:33Z,SCT,58.9,59.8
2026-05-20,2026-05-20T21:00:33Z,Asociación Cibao de Ahorros y Préstamos,57.5,60.5
2026-05-20,2026-05-20T21:00:33Z,Bonanza Banco,58.4,60.5
2026-05-20,2026-05-20T21:00:33Z,Banreservas,57.5,60.5
2026-05-20,2026-05-20T21:00:33Z,Motor Crédito,58.65,60.5
2026-05-20,2026-05-20T21:00:33Z,Banco BHD,57.1,60.6
2026-05-20,2026-05-20T21:00:33Z,Banesco,57.8,60.6
2026-05-20,2026-05-20T21:00:33Z,Abonap,57.55,60.660000000000004
2026-05-20,2026-05-20T21:00:33Z,Banco Lafise,57.3,60.8
2026-05-20,2026-05-20T21:00:33Z,Asociación La Nacional de Ahorros y Préstamos,57.8,60.8
2026-05-20,2026-05-20T21:00:33Z,Banco Caribe,58,60.8
2026-05-20,2026-05-20T21:00:33Z,Asociación Popular de Ahorros y Préstamos,57.5,60.8
2026-05-20,2026-05-20T21:00:33Z,Asociación Peravia de Ahorros y Préstamos,57.1,60.949999999999996
2026-05-20,2026-05-20T21:00:33Z,Banco Unión,58.5,61
