date,time,entidad,compra,venta
2026-03-06,2026-03-06T16:44:13Z,Cambio Extranjero,60.449999999999996,
2026-03-06,2026-03-06T16:44:13Z,Asociación Romana,59,
2026-03-06,2026-03-06T16:44:13Z,Motor Crédito,59.8,61.2
2026-03-06,2026-03-06T16:44:13Z,Banreservas,59.4,61.4
2026-03-06,2026-03-06T16:44:13Z,Banco Caribe,59.25,61.4
2026-03-06,2026-03-06T16:44:13Z,Moneycorps,60.220000000000006,61.449999999999996
2026-03-06,2026-03-06T16:44:13Z,Asociación La Nacional de Ahorros y Préstamos,59.5,61.5
2026-03-06,2026-03-06T16:44:13Z,Capla,59.7,61.5
2026-03-06,2026-03-06T16:44:13Z,SCT,60,61.5
2026-03-06,2026-03-06T16:44:13Z,Gamelin,60.2,61.5
2026-03-06,2026-03-06T16:44:13Z,Asociación Cibao de Ahorros y Préstamos,59.5,61.5
2026-03-06,2026-03-06T16:44:13Z,Banco BHD,58.8,61.5
2026-03-06,2026-03-06T16:44:13Z,Banco Lafise,58.9,61.5
2026-03-06,2026-03-06T16:44:13Z,Asociación Peravia de Ahorros y Préstamos,59,61.5
2026-03-06,2026-03-06T16:44:13Z,Bonanza Banco,59.6,61.5
2026-03-06,2026-03-06T16:44:13Z,Banco Unión,59,61.5
2026-03-06,2026-03-06T16:44:13Z,Asociación Duarte,58.4,61.5
2026-03-06,2026-03-06T16:44:13Z,Asociación Popular de Ahorros y Préstamos,58.349999999999994,61.5
2026-03-06,2026-03-06T16:44:13Z,Abonap,59.04,61.58
2026-03-06,2026-03-06T16:44:13Z,Taveras,60.25,61.6
2026-03-06,2026-03-06T16:44:13Z,Banesco,59,61.8
2026-03-06,2026-03-06T16:44:13Z,RM,60.7,62
2026-03-06,2026-03-06T16:44:13Z,Panora Exchange,60.449999999999996,62
