date,time,entidad,compra,venta
2026-06-22,2026-06-22T17:00:18Z,Cambio Extranjero,58.2,
2026-06-22,2026-06-22T17:00:18Z,Asociación Romana,57.65,
2026-06-22,2026-06-22T17:00:18Z,Taveras,58,58.75
2026-06-22,2026-06-22T17:00:18Z,Moneycorps,58.15,58.8
2026-06-22,2026-06-22T17:00:18Z,RM,58.3,58.849999999999994
2026-06-22,2026-06-22T17:00:18Z,Gamelin,58.2,59
2026-06-22,2026-06-22T17:00:18Z,SCT,58,59
2026-06-22,2026-06-22T17:00:18Z,Panora Exchange,58.15,59
2026-06-22,2026-06-22T17:00:18Z,Banco Unión,57.75,59.5
2026-06-22,2026-06-22T17:00:18Z,Banco BHD,56.15,59.9
2026-06-22,2026-06-22T17:00:18Z,Asociación Cibao de Ahorros y Préstamos,56.9,59.9
2026-06-22,2026-06-22T17:00:18Z,Banreservas,56.9,59.9
2026-06-22,2026-06-22T17:00:18Z,Motor Crédito,57.949999999999996,59.9
2026-06-22,2026-06-22T17:00:18Z,Banco Lafise,56.5,60
2026-06-22,2026-06-22T17:00:18Z,Bonanza Banco,58,60
2026-06-22,2026-06-22T17:00:18Z,Asociación La Nacional de Ahorros y Préstamos,57,60
2026-06-22,2026-06-22T17:00:18Z,Banesco,57,60
2026-06-22,2026-06-22T17:00:18Z,Banco Caribe,57,60
2026-06-22,2026-06-22T17:00:18Z,Asociación Popular de Ahorros y Préstamos,57,60
2026-06-22,2026-06-22T17:00:18Z,Abonap,56.92,60.05
2026-06-22,2026-06-22T17:00:18Z,Asociación Peravia de Ahorros y Préstamos,56.949999999999996,60.55
