date,time,entidad,compra,venta
2026-09-10,2026-09-10T15:58:09Z,Cambio Extranjero,58.4,
2026-09-10,2026-09-10T15:58:09Z,Asociación Romana,57.8,
2026-09-10,2026-09-10T15:58:09Z,RM,58.7,59.1
2026-09-10,2026-09-10T15:58:09Z,Taveras,58.5,59.15
2026-09-10,2026-09-10T15:58:09Z,SCT,58.6,59.3
2026-09-10,2026-09-10T15:58:09Z,Moneycorps,58.6,59.349999999999994
2026-09-10,2026-09-10T15:58:09Z,Panora Exchange,58.849999999999994,59.4
2026-09-10,2026-09-10T15:58:09Z,Gamelin,58.75,59.4
2026-09-10,2026-09-10T15:58:09Z,Banco BHD,56,59.8
2026-09-10,2026-09-10T15:58:09Z,Bonanza Banco,58.1,59.8
2026-09-10,2026-09-10T15:58:09Z,Motor Crédito,57.9,59.8
2026-09-10,2026-09-10T15:58:09Z,Asociación La Nacional de Ahorros y Préstamos,57,59.9
2026-09-10,2026-09-10T15:58:09Z,Banreservas,56.4,59.9
2026-09-10,2026-09-10T15:58:09Z,Banco Lafise,56.6,59.9
2026-09-10,2026-09-10T15:58:09Z,Asociación Cibao de Ahorros y Préstamos,57.9,59.9
2026-09-10,2026-09-10T15:58:09Z,Asociación Peravia de Ahorros y Préstamos,56.2,59.9
2026-09-10,2026-09-10T15:58:09Z,Banesco,56.5,59.9
