date,time,entidad,compra,venta
2026-09-24,2026-09-24T16:39:47Z,Cambio Extranjero,59.3,
2026-09-24,2026-09-24T16:39:47Z,Asociación Romana,58.3,
2026-09-24,2026-09-24T16:39:47Z,Taveras,59.3,59.8
2026-09-24,2026-09-24T16:39:47Z,Moneycorps,59.25,59.849999999999994
2026-09-24,2026-09-24T16:39:47Z,Gamelin,59.1,59.849999999999994
2026-09-24,2026-09-24T16:39:47Z,Asociación Peravia de Ahorros y Préstamos,56.2,59.9
2026-09-24,2026-09-24T16:39:47Z,Panora Exchange,59.349999999999994,59.949999999999996
2026-09-24,2026-09-24T16:39:47Z,RM,59.5,60
2026-09-24,2026-09-24T16:39:47Z,SCT,59.3,60
2026-09-24,2026-09-24T16:39:47Z,Banco BHD,56.2,60.1
2026-09-24,2026-09-24T16:39:47Z,Bonanza Banco,58.4,60.1
2026-09-24,2026-09-24T16:39:47Z,Banreservas,56.6,60.1
2026-09-24,2026-09-24T16:39:47Z,Banesco,57,60.15
2026-09-24,2026-09-24T16:39:47Z,Motor Crédito,58.5,60.15
2026-09-24,2026-09-24T16:39:47Z,Asociación La Nacional de Ahorros y Préstamos,58.25,60.25
2026-09-24,2026-09-24T16:39:47Z,Banco Lafise,56.949999999999996,60.25
2026-09-24,2026-09-24T16:39:47Z,Asociación Cibao de Ahorros y Préstamos,58.25,60.25
