date,time,entidad,compra,venta
2026-08-18,2026-08-18T16:47:34Z,Cambio Extranjero,58.5,
2026-08-18,2026-08-18T16:47:34Z,Asociación Romana,57.5,
2026-08-18,2026-08-18T16:47:34Z,RM,58.7,59.1
2026-08-18,2026-08-18T16:47:34Z,Gamelin,58.5,59.15
2026-08-18,2026-08-18T16:47:34Z,Taveras,58.5,59.15
2026-08-18,2026-08-18T16:47:34Z,Moneycorps,58.55,59.2
2026-08-18,2026-08-18T16:47:34Z,Panora Exchange,58.6,59.3
2026-08-18,2026-08-18T16:47:34Z,SCT,58.6,59.4
2026-08-18,2026-08-18T16:47:34Z,Banco Unión,57.75,59.75
2026-08-18,2026-08-18T16:47:34Z,Motor Crédito,57.9,59.8
2026-08-18,2026-08-18T16:47:34Z,Bonanza Banco,57.8,59.8
2026-08-18,2026-08-18T16:47:34Z,Banco BHD,56.1,59.9
2026-08-18,2026-08-18T16:47:34Z,Banreservas,56.4,59.9
2026-08-18,2026-08-18T16:47:34Z,Banco Lafise,56.6,59.9
2026-08-18,2026-08-18T16:47:34Z,Asociación Cibao de Ahorros y Préstamos,57.5,59.9
2026-08-18,2026-08-18T16:47:34Z,Banesco,56.5,59.9
2026-08-18,2026-08-18T16:47:34Z,Asociación La Nacional de Ahorros y Préstamos,57.5,59.9
