date,time,entidad,compra,venta
2026-04-02,2026-04-02T13:18:40Z,Asociación Romana,59.6,
2026-04-02,2026-04-02T13:18:40Z,Cambio Extranjero,60.5,61.1
2026-04-02,2026-04-02T13:18:40Z,Moneycorps,60,61.15
2026-04-02,2026-04-02T13:18:40Z,Gamelin,60,61.2
2026-04-02,2026-04-02T13:18:40Z,Motor Crédito,58.9,61.2
2026-04-02,2026-04-02T13:18:40Z,Taveras,60.5,61.25
2026-04-02,2026-04-02T13:18:40Z,SCT,60.2,61.5
2026-04-02,2026-04-02T13:18:40Z,RM,60.3,61.5
2026-04-02,2026-04-02T13:18:40Z,Panora Exchange,60.4,61.5
2026-04-02,2026-04-02T13:18:40Z,Banco Unión,58.5,61.5
2026-04-02,2026-04-02T13:18:40Z,Asociación Peravia de Ahorros y Préstamos,58.1,61.5
2026-04-02,2026-04-02T13:18:40Z,Bonanza Banco,59.8,61.7
2026-04-02,2026-04-02T13:18:40Z,Banco Caribe,59.2,61.7
2026-04-02,2026-04-02T13:18:40Z,Abonap,58.49,61.760000000000005
2026-04-02,2026-04-02T13:18:40Z,Asociación Cibao de Ahorros y Préstamos,58.8,61.8
2026-04-02,2026-04-02T13:18:40Z,Banco Lafise,58.3,61.8
2026-04-02,2026-04-02T13:18:40Z,Asociación La Nacional de Ahorros y Préstamos,58.3,61.8
2026-04-02,2026-04-02T13:18:40Z,Asociación Popular de Ahorros y Préstamos,58.1,61.8
2026-04-02,2026-04-02T13:18:40Z,Banreservas,59.349999999999994,61.849999999999994
2026-04-02,2026-04-02T13:18:40Z,Banco BHD,58.4,61.9
2026-04-02,2026-04-02T13:18:40Z,Asociación Duarte,58.9,61.9
2026-04-02,2026-04-02T13:18:40Z,Banesco,58.3,62
