date,time,entidad,compra,venta
2026-05-26,2026-05-26T15:33:13Z,Cambio Extranjero,58.1,
2026-05-26,2026-05-26T15:33:13Z,Asociación Romana,57.6,
2026-05-26,2026-05-26T15:33:13Z,Panora Exchange,57.6,59.1
2026-05-26,2026-05-26T15:33:13Z,Moneycorps,58.25,59.2
2026-05-26,2026-05-26T15:33:13Z,RM,58.4,59.3
2026-05-26,2026-05-26T15:33:13Z,Taveras,58.5,59.3
2026-05-26,2026-05-26T15:33:13Z,SCT,58.4,59.4
2026-05-26,2026-05-26T15:33:13Z,Gamelin,58.3,59.4
2026-05-26,2026-05-26T15:33:13Z,Banco Unión,57.75,59.75
2026-05-26,2026-05-26T15:33:13Z,Asociación Cibao de Ahorros y Préstamos,57,60
2026-05-26,2026-05-26T15:33:13Z,Banreservas,57,60
2026-05-26,2026-05-26T15:33:13Z,Banco Caribe,57,60
2026-05-26,2026-05-26T15:33:13Z,Motor Crédito,58.25,60
2026-05-26,2026-05-26T15:33:13Z,Bonanza Banco,58,60.25
2026-05-26,2026-05-26T15:33:13Z,Abonap,57.43,60.53
2026-05-26,2026-05-26T15:33:13Z,Banco BHD,57.1,60.6
2026-05-26,2026-05-26T15:33:13Z,Banco Lafise,57.1,60.6
2026-05-26,2026-05-26T15:33:13Z,Banesco,57.8,60.6
2026-05-26,2026-05-26T15:33:13Z,Asociación La Nacional de Ahorros y Préstamos,57.5,60.6
2026-05-26,2026-05-26T15:33:13Z,Asociación Popular de Ahorros y Préstamos,57.5,60.6
2026-05-26,2026-05-26T15:33:13Z,Asociación Peravia de Ahorros y Préstamos,57.1,60.949999999999996
