date,time,entidad,compra,venta
2026-08-07,2026-08-07T13:05:20Z,Cambio Extranjero,58.1,
2026-08-07,2026-08-07T13:05:20Z,Asociación Romana,57.5,
2026-08-07,2026-08-07T13:05:20Z,Panora Exchange,58,58.55
2026-08-07,2026-08-07T13:05:20Z,Taveras,58.1,58.6
2026-08-07,2026-08-07T13:05:20Z,SCT,58,58.6
2026-08-07,2026-08-07T13:05:20Z,RM,58.25,58.6
2026-08-07,2026-08-07T13:05:20Z,Moneycorps,58,58.65
2026-08-07,2026-08-07T13:05:20Z,Gamelin,58,58.8
2026-08-07,2026-08-07T13:05:20Z,Banco Unión,57.5,59.5
2026-08-07,2026-08-07T13:05:20Z,Asociación Cibao de Ahorros y Préstamos,57.5,59.5
2026-08-07,2026-08-07T13:05:20Z,Motor Crédito,57.8,59.5
2026-08-07,2026-08-07T13:05:20Z,Banco BHD,55.9,59.7
2026-08-07,2026-08-07T13:05:20Z,Banco Lafise,56.5,59.8
2026-08-07,2026-08-07T13:05:20Z,Asociación La Nacional de Ahorros y Préstamos,56.8,59.8
2026-08-07,2026-08-07T13:05:20Z,Bonanza Banco,57.8,59.8
2026-08-07,2026-08-07T13:05:20Z,Banreservas,56.4,59.9
2026-08-07,2026-08-07T13:05:20Z,Banesco,56.5,59.9
