date,time,entidad,compra,venta
2026-03-20,2026-03-20T19:38:50Z,Capla,60.65,
2026-03-20,2026-03-20T19:38:50Z,Cambio Extranjero,60.6,
2026-03-20,2026-03-20T19:38:50Z,Asociación Romana,58.1,
2026-03-20,2026-03-20T19:38:50Z,Abonap,57.61,60.53
2026-03-20,2026-03-20T19:38:50Z,Banco Unión,57.4,60.7
2026-03-20,2026-03-20T19:38:50Z,Taveras,58.5,60.9
2026-03-20,2026-03-20T19:38:50Z,Asociación Peravia de Ahorros y Préstamos,58,60.9
2026-03-20,2026-03-20T19:38:50Z,Gamelin,58.5,61
2026-03-20,2026-03-20T19:38:50Z,RM,59.3,61
2026-03-20,2026-03-20T19:38:50Z,Bonanza Banco,59,61.2
2026-03-20,2026-03-20T19:38:50Z,Moneycorps,59.75,61.25
2026-03-20,2026-03-20T19:38:50Z,Banreservas,58.75,61.25
2026-03-20,2026-03-20T19:38:50Z,Banco Caribe,58.75,61.25
2026-03-20,2026-03-20T19:38:50Z,Asociación Duarte,58,61.3
2026-03-20,2026-03-20T19:38:50Z,Motor Crédito,58.8,61.449999999999996
2026-03-20,2026-03-20T19:38:50Z,Panora Exchange,59.9,61.5
2026-03-20,2026-03-20T19:38:50Z,SCT,59,61.5
2026-03-20,2026-03-20T19:38:50Z,Banco BHD,58.7,61.5
2026-03-20,2026-03-20T19:38:50Z,Asociación Cibao de Ahorros y Préstamos,58.75,61.5
2026-03-20,2026-03-20T19:38:50Z,Banco Lafise,58,61.5
2026-03-20,2026-03-20T19:38:50Z,Banesco,58.5,61.5
2026-03-20,2026-03-20T19:38:50Z,Asociación Popular de Ahorros y Préstamos,57.5,61.5
2026-03-20,2026-03-20T19:38:50Z,Asociación La Nacional de Ahorros y Préstamos,58.5,61.5
