date,time,entidad,compra,venta
2026-03-20,2026-03-20T13:03:51Z,Asociación Romana,58.1,
2026-03-20,2026-03-20T13:03:51Z,Abonap,57.61,60.53
2026-03-20,2026-03-20T13:03:51Z,Banco Unión,57.4,60.7
2026-03-20,2026-03-20T13:03:51Z,Asociación Peravia de Ahorros y Préstamos,58,60.9
2026-03-20,2026-03-20T13:03:51Z,Moneycorps,59.3,60.9
2026-03-20,2026-03-20T13:03:51Z,Taveras,58.5,60.9
2026-03-20,2026-03-20T13:03:51Z,Asociación La Nacional de Ahorros y Préstamos,57.5,60.9
2026-03-20,2026-03-20T13:03:51Z,Gamelin,58.5,61
2026-03-20,2026-03-20T13:03:51Z,Cambio Extranjero,59.6,61
2026-03-20,2026-03-20T13:03:51Z,RM,59.3,61
2026-03-20,2026-03-20T13:03:51Z,Asociación Duarte,57.5,61
2026-03-20,2026-03-20T13:03:51Z,Capla,59.1,61.1
2026-03-20,2026-03-20T13:03:51Z,Bonanza Banco,59,61.2
2026-03-20,2026-03-20T13:03:51Z,Banreservas,58.75,61.25
2026-03-20,2026-03-20T13:03:51Z,Banco Caribe,58.5,61.25
2026-03-20,2026-03-20T13:03:51Z,Panora Exchange,59.3,61.3
2026-03-20,2026-03-20T13:03:51Z,Motor Crédito,58.8,61.449999999999996
2026-03-20,2026-03-20T13:03:51Z,SCT,59.5,61.5
2026-03-20,2026-03-20T13:03:51Z,Asociación Cibao de Ahorros y Préstamos,58.75,61.5
2026-03-20,2026-03-20T13:03:51Z,Banco BHD,58.7,61.5
2026-03-20,2026-03-20T13:03:51Z,Banco Lafise,58,61.5
2026-03-20,2026-03-20T13:03:51Z,Banesco,58.5,61.5
2026-03-20,2026-03-20T13:03:51Z,Asociación Popular de Ahorros y Préstamos,57.5,61.5
