date,time,entidad,compra,venta
2026-06-25,2026-06-25T18:11:37Z,Cambio Extranjero,59,
2026-06-25,2026-06-25T18:11:37Z,Asociación Romana,57.65,
2026-06-25,2026-06-25T18:11:37Z,RM,58.9,59.6
2026-06-25,2026-06-25T18:11:37Z,Moneycorps,59.25,60
2026-06-25,2026-06-25T18:11:37Z,Panora Exchange,59.5,60.1
2026-06-25,2026-06-25T18:11:37Z,Abonap,57.01,60.14
2026-06-25,2026-06-25T18:11:37Z,Gamelin,59,60.15
2026-06-25,2026-06-25T18:11:37Z,Motor Crédito,58.55,60.15
2026-06-25,2026-06-25T18:11:37Z,Banco Caribe,58.25,60.25
2026-06-25,2026-06-25T18:11:37Z,SCT,59,60.3
2026-06-25,2026-06-25T18:11:37Z,Banco BHD,56.8,60.5
2026-06-25,2026-06-25T18:11:37Z,Taveras,59.5,60.5
2026-06-25,2026-06-25T18:11:37Z,Banco Lafise,57.5,60.5
2026-06-25,2026-06-25T18:11:37Z,Bonanza Banco,58.7,60.5
2026-06-25,2026-06-25T18:11:37Z,Banreservas,57.5,60.5
2026-06-25,2026-06-25T18:11:37Z,Banesco,57,60.5
2026-06-25,2026-06-25T18:11:37Z,Asociación La Nacional de Ahorros y Préstamos,58,60.5
2026-06-25,2026-06-25T18:11:37Z,Asociación Popular de Ahorros y Préstamos,57.5,60.5
2026-06-25,2026-06-25T18:11:37Z,Asociación Peravia de Ahorros y Préstamos,56.949999999999996,60.55
2026-06-25,2026-06-25T18:11:37Z,Banco Unión,58.5,60.75
2026-06-25,2026-06-25T18:11:37Z,Asociación Cibao de Ahorros y Préstamos,59,60.9
