date,time,entidad,compra,venta
2026-07-17,2026-07-17T17:14:58Z,Cambio Extranjero,58,
2026-07-17,2026-07-17T17:14:58Z,Asociación Romana,57.8,
2026-07-17,2026-07-17T17:14:58Z,RM,58.1,58.7
2026-07-17,2026-07-17T17:14:58Z,Panora Exchange,58.1,58.7
2026-07-17,2026-07-17T17:14:58Z,Taveras,58.1,58.7
2026-07-17,2026-07-17T17:14:58Z,Moneycorps,58.2,58.9
2026-07-17,2026-07-17T17:14:58Z,Gamelin,58,58.9
2026-07-17,2026-07-17T17:14:58Z,SCT,58.3,59
2026-07-17,2026-07-17T17:14:58Z,Motor Crédito,58,59.7
2026-07-17,2026-07-17T17:14:58Z,Banco Unión,57.9,59.9
2026-07-17,2026-07-17T17:14:58Z,Banreservas,57,60.25
2026-07-17,2026-07-17T17:14:58Z,Asociación Cibao de Ahorros y Préstamos,57,60.25
2026-07-17,2026-07-17T17:14:58Z,Asociación La Nacional de Ahorros y Préstamos,57.5,60.25
2026-07-17,2026-07-17T17:14:58Z,Banco Lafise,57.2,60.5
2026-07-17,2026-07-17T17:14:58Z,Bonanza Banco,58,60.5
2026-07-17,2026-07-17T17:14:58Z,Asociación Popular de Ahorros y Préstamos,57.05,60.5
2026-07-17,2026-07-17T17:14:58Z,Abonap,57.27,60.56
2026-07-17,2026-07-17T17:14:58Z,Banco BHD,56.65,60.6
2026-07-17,2026-07-17T17:14:58Z,Banesco,56.8,60.6
2026-07-17,2026-07-17T17:14:58Z,Asociación Peravia de Ahorros y Préstamos,56.8,60.949999999999996
