date,time,entidad,compra,venta
2026-07-13,2026-07-13T20:16:31Z,Asociación Romana,57.8,
2026-07-13,2026-07-13T20:16:31Z,Cambio Extranjero,58.5,
2026-07-13,2026-07-13T20:16:31Z,Panora Exchange,58.25,58.9
2026-07-13,2026-07-13T20:16:31Z,RM,58.5,59.1
2026-07-13,2026-07-13T20:16:31Z,Taveras,58.5,59.1
2026-07-13,2026-07-13T20:16:31Z,Gamelin,58.25,59.1
2026-07-13,2026-07-13T20:16:31Z,Moneycorps,58.4,59.15
2026-07-13,2026-07-13T20:16:31Z,SCT,58.5,59.2
2026-07-13,2026-07-13T20:16:31Z,Motor Crédito,58.3,59.8
2026-07-13,2026-07-13T20:16:31Z,Asociación Cibao de Ahorros y Préstamos,57.5,60.25
2026-07-13,2026-07-13T20:16:31Z,Banreservas,57.25,60.25
2026-07-13,2026-07-13T20:16:31Z,Bonanza Banco,58,60.5
2026-07-13,2026-07-13T20:16:31Z,Abonap,57.379999999999995,60.6
2026-07-13,2026-07-13T20:16:31Z,Asociación Popular de Ahorros y Préstamos,57.05,60.75
2026-07-13,2026-07-13T20:16:31Z,Banco Lafise,57.5,60.8
2026-07-13,2026-07-13T20:16:31Z,Banesco,57.5,60.849999999999994
2026-07-13,2026-07-13T20:16:31Z,Banco BHD,57.05,60.9
2026-07-13,2026-07-13T20:16:31Z,Asociación Peravia de Ahorros y Préstamos,56.8,60.949999999999996
