date,time,entidad,compra,venta
2026-07-14,2026-07-14T20:13:04Z,Asociación Romana,57.8,
2026-07-14,2026-07-14T20:13:04Z,Cambio Extranjero,58,
2026-07-14,2026-07-14T20:13:04Z,Panora Exchange,58.1,58.8
2026-07-14,2026-07-14T20:13:04Z,Taveras,58.5,59.1
2026-07-14,2026-07-14T20:13:04Z,RM,58.5,59.1
2026-07-14,2026-07-14T20:13:04Z,Gamelin,58.25,59.1
2026-07-14,2026-07-14T20:13:04Z,Moneycorps,58.4,59.15
2026-07-14,2026-07-14T20:13:04Z,SCT,58.4,59.2
2026-07-14,2026-07-14T20:13:04Z,Motor Crédito,58.3,59.8
2026-07-14,2026-07-14T20:13:04Z,Asociación Cibao de Ahorros y Préstamos,57.5,60.25
2026-07-14,2026-07-14T20:13:04Z,Banreservas,57.25,60.25
2026-07-14,2026-07-14T20:13:04Z,Bonanza Banco,58,60.5
2026-07-14,2026-07-14T20:13:04Z,Asociación Popular de Ahorros y Préstamos,57.05,60.5
2026-07-14,2026-07-14T20:13:04Z,Abonap,57.27,60.56
2026-07-14,2026-07-14T20:13:04Z,Banco BHD,56.65,60.6
2026-07-14,2026-07-14T20:13:04Z,Banco Lafise,57.5,60.8
2026-07-14,2026-07-14T20:13:04Z,Asociación Peravia de Ahorros y Préstamos,56.8,60.949999999999996
